,residue,split,target
950,1qbp.A.2,train,False
951,1qbp.B.18,train,True
952,1qbp.B.30,train,False
953,1qbp.A.10,train,False
954,1qbp.B.17,train,False
955,1qbp.B.28,train,False
956,1qbp.B.22,train,False
957,1qbp.A.3,train,True
958,1qbp.B.25,train,False
959,1qbp.B.24,train,False
960,1qbp.B.26,train,False
961,1qbp.A.13,train,False
962,1qbp.A.5,train,False
963,1qbp.A.8,train,False
964,1qbp.A.4,train,True
965,1qbp.B.27,train,False
966,1qbp.B.23,train,False
967,1qbp.B.21,train,False
968,1qbp.A.14,train,False
969,1qbp.B.19,train,True
970,1qbp.A.7,train,False
971,1qbp.A.15,train,False
972,1qbp.B.20,train,False
973,1qbp.B.29,train,False
974,1qbp.A.1,train,False
975,1qf6.B.2,train,False
976,1qf6.B.1,train,False
977,1qf6.B.3,train,False
978,1qf6.B.4,train,False
979,1qf6.B.5,train,False
980,1qf6.B.6,train,False
981,1qf6.B.7,train,False
982,1qf6.B.8,train,False
983,1qf6.B.9,train,False
984,1qf6.B.10,train,False
985,1qf6.B.11,train,False
986,1qf6.B.12,train,False
987,1qf6.B.13,train,False
988,1qf6.B.14,train,False
989,1qf6.B.15,train,False
990,1qf6.B.16,train,True
991,1qf6.B.17,train,True
992,1qf6.B.18,train,False
993,1qf6.B.19,train,False
994,1qf6.B.20,train,True
995,1qf6.B.21,train,False
996,1qf6.B.22,train,False
997,1qf6.B.23,train,False
998,1qf6.B.24,train,False
999,1qf6.B.25,train,False
1000,1qf6.B.26,train,False
1001,1qf6.B.27,train,False
1002,1qf6.B.28,train,False
1003,1qf6.B.29,train,False
1004,1qf6.B.30,train,False
1005,1qf6.B.31,train,False
1006,1qf6.B.32,train,False
1007,1qf6.B.33,train,False
1008,1qf6.B.34,train,False
1009,1qf6.B.35,train,False
1010,1qf6.B.36,train,False
1011,1qf6.B.37,train,True
1012,1qf6.B.38,train,False
1013,1qf6.B.39,train,False
1014,1qf6.B.40,train,False
1015,1qf6.B.41,train,False
1016,1qf6.B.42,train,False
1017,1qf6.B.43,train,False
1018,1qf6.B.44,train,False
1019,1qf6.B.45,train,False
1020,1qf6.B.46,train,True
1021,1qf6.B.47,train,False
1022,1qf6.B.48,train,False
1023,1qf6.B.49,train,False
1024,1qf6.B.50,train,False
1025,1qf6.B.51,train,False
1026,1qf6.B.52,train,False
1027,1qf6.B.53,train,False
1028,1qf6.B.54,train,True
1029,1qf6.B.55,train,True
1030,1qf6.B.56,train,False
1031,1qf6.B.57,train,False
1032,1qf6.B.58,train,False
1033,1qf6.B.59,train,False
1034,1qf6.B.60,train,False
1035,1qf6.B.61,train,False
1036,1qf6.B.62,train,False
1037,1qf6.B.63,train,False
1038,1qf6.B.64,train,False
1039,1qf6.B.65,train,False
1040,1qf6.B.66,train,False
1041,1qf6.B.67,train,False
1042,1qf6.B.68,train,False
1043,1qf6.B.69,train,False
1044,1qf6.B.70,train,False
1045,1qf6.B.71,train,False
1046,1qf6.B.72,train,False
1047,1qf6.B.73,train,False
1048,1qf6.B.74,train,False
1049,1qf6.B.75,train,False
1050,1qf6.B.76,train,False
1051,1r3e.C.408,train,False
1052,1r3e.C.420,train,False
1053,1r3e.C.412,train,False
1054,1r3e.C.411,train,False
1055,1r3e.C.407,train,False
1056,1r3e.C.404,train,False
1057,1r3e.C.409,train,False
1058,1r3e.C.419,train,False
1059,1r3e.C.406,train,False
1060,1r3e.C.416,train,False
1061,1r3e.C.418,train,False
1062,1r3e.C.413,train,False
1063,1r3e.C.405,train,False
1064,1r3e.C.417,train,False
1065,1r3e.C.414,train,False
1066,1r3e.C.410,train,True
1067,1r3e.C.415,train,False
1068,1rlg.C.2,train,False
1069,1rlg.C.1,train,False
1070,1rlg.C.3,train,True
1071,1rlg.C.4,train,False
1072,1rlg.C.5,train,True
1073,1rlg.C.6,train,False
1074,1rlg.C.7,train,False
1075,1rlg.C.8,train,False
1076,1rlg.C.9,train,False
1077,1rlg.C.10,train,False
1078,1rlg.C.11,train,False
1079,1rlg.C.12,train,False
1080,1rlg.C.13,train,False
1081,1rlg.C.14,train,False
1082,1rlg.C.15,train,False
1083,1rlg.C.16,train,False
1084,1rlg.C.17,train,False
1085,1rlg.C.18,train,False
1086,1rlg.C.19,train,False
1087,1rlg.C.20,train,False
1088,1rlg.C.21,train,True
1089,1rlg.C.22,train,False
1090,1rlg.C.23,train,False
1091,1rlg.C.24,train,False
1092,1rlg.C.25,train,False
1093,1ser.T.5,train,False
1094,1ser.T.4,train,False
1095,1ser.T.6,train,False
1096,1ser.T.7,train,False
1097,1ser.T.8,train,False
1098,1ser.T.9,train,False
1099,1ser.T.10,train,False
1100,1ser.T.11,train,False
1101,1ser.T.12,train,False
1102,1ser.T.13,train,False
1103,1ser.T.14,train,False
1104,1ser.T.15,train,False
1105,1ser.T.16,train,False
1106,1ser.T.19,train,False
1107,1ser.T.18,train,False
1108,1ser.T.20,train,False
1109,1ser.T.21,train,False
1110,1ser.T.22,train,False
1111,1ser.T.23,train,False
1112,1ser.T.24,train,False
1113,1ser.T.25,train,False
1114,1ser.T.26,train,False
1115,1ser.T.43,train,False
1116,1ser.T.42,train,False
1117,1ser.T.44,train,False
1118,1ser.T.45,train,False
1119,1ser.T.46,train,False
1120,1ser.T.47,train,False
1121,1ser.T.48,train,False
1122,1ser.T.49,train,False
1123,1ser.T.50,train,False
1124,1ser.T.51,train,False
1125,1ser.T.52,train,False
1126,1ser.T.53,train,False
1127,1ser.T.54,train,True
1128,1ser.T.55,train,True
1129,1ser.T.56,train,False
1130,1ser.T.57,train,False
1131,1ser.T.58,train,False
1132,1ser.T.59,train,False
1133,1ser.T.60,train,False
1134,1ser.T.61,train,False
1135,1ser.T.62,train,False
1136,1ser.T.63,train,False
1137,1ser.T.64,train,False
1138,1ser.T.65,train,False
1139,1ser.T.66,train,False
1140,1ser.T.67,train,False
1141,1ser.T.68,train,False
1142,1ser.T.69,train,False
1143,1ser.T.70,train,False
1144,1ser.T.71,train,False
1145,1u1y.R.2,train,False
1146,1u1y.R.1,train,False
1147,1u1y.R.3,train,False
1148,1u1y.R.4,train,False
1149,1u1y.R.5,train,True
1150,1u1y.R.6,train,False
1151,1u1y.R.7,train,False
1152,1u1y.R.8,train,False
1153,1u1y.R.9,train,False
1154,1u1y.R.10,train,False
1155,1u1y.R.11,train,False
1156,1u1y.R.12,train,False
1157,1u1y.R.13,train,False
1158,1u1y.R.14,train,False
1159,1u1y.R.15,train,False
1160,1u1y.R.16,train,False
1161,1u1y.R.17,train,False
1162,1u6b.B.6,test,False
1163,1u6b.B.5,test,False
1164,1u6b.B.7,test,False
1165,1u6b.B.8,test,False
1166,1u6b.B.9,test,False
1167,1u6b.B.10,test,False
1168,1u6b.B.11,test,False
1169,1u6b.B.12,test,False
1170,1u6b.B.13,test,False
1171,1u6b.B.14,test,False
1172,1u6b.B.15,test,False
1173,1u6b.B.16,test,False
1174,1u6b.B.17,test,False
1175,1u6b.B.18,test,False
1176,1u6b.B.19,test,False
1177,1u6b.B.20,test,False
1178,1u6b.B.21,test,False
1179,1u6b.B.22,test,False
1180,1u6b.B.23,test,False
1181,1u6b.B.24,test,False
1182,1u6b.B.25,test,False
1183,1u6b.B.26,test,False
1184,1u6b.B.27,test,False
1185,1u6b.B.28,test,False
1186,1u6b.B.29,test,False
1187,1u6b.B.30,test,False
1188,1u6b.B.31,test,False
1189,1u6b.B.32,test,False
1190,1u6b.B.33,test,False
1191,1u6b.B.34,test,False
1192,1u6b.B.35,test,False
1193,1u6b.B.36,test,False
1194,1u6b.B.37,test,False
1195,1u6b.B.38,test,False
1196,1u6b.B.39,test,False
1197,1u6b.B.40,test,False
1198,1u6b.B.41,test,False
1199,1u6b.B.42,test,False
1200,1u6b.B.43,test,False
1201,1u6b.B.44,test,False
1202,1u6b.B.45,test,False
1203,1u6b.B.46,test,False
1204,1u6b.B.47,test,False
1205,1u6b.B.48,test,False
1206,1u6b.B.49,test,False
1207,1u6b.B.50,test,False
1208,1u6b.B.51,test,False
1209,1u6b.B.52,test,False
1210,1u6b.B.53,test,False
1211,1u6b.B.54,test,False
1212,1u6b.B.55,test,False
1213,1u6b.B.56,test,False
1214,1u6b.B.57,test,False
1215,1u6b.B.58,test,False
1216,1u6b.B.59,test,False
1217,1u6b.B.60,test,False
1218,1u6b.B.61,test,False
1219,1u6b.B.62,test,False
1220,1u6b.B.63,test,False
1221,1u6b.B.64,test,False
1222,1u6b.B.65,test,False
1223,1u6b.B.66,test,False
1224,1u6b.B.67,test,False
1225,1u6b.B.68,test,False
1226,1u6b.B.69,test,False
1227,1u6b.B.70,test,False
1228,1u6b.B.71,test,False
1229,1u6b.B.72,test,False
1230,1u6b.B.73,test,False
1231,1u6b.B.74,test,False
1232,1u6b.B.75,test,False
1233,1u6b.B.76,test,False
1234,1u6b.B.77,test,False
1235,1u6b.B.78,test,False
1236,1u6b.B.79,test,False
1237,1u6b.B.80,test,False
1238,1u6b.B.81,test,False
1239,1u6b.B.82,test,False
1240,1u6b.B.83,test,False
1241,1u6b.B.84,test,False
1242,1u6b.B.85,test,False
1243,1u6b.B.86,test,False
1244,1u6b.B.87,test,False
1245,1u6b.B.88,test,False
1246,1u6b.B.89,test,False
1247,1u6b.B.90,test,False
1248,1u6b.B.91,test,False
1249,1u6b.B.92,test,False
1250,1u6b.B.93,test,False
1251,1u6b.B.94,test,False
1252,1u6b.B.95,test,False
1253,1u6b.B.96,test,False
1254,1u6b.B.97,test,False
1255,1u6b.B.98,test,False
1256,1u6b.B.99,test,False
1257,1u6b.B.100,test,False
1258,1u6b.B.101,test,False
1259,1u6b.B.102,test,False
1260,1u6b.B.103,test,False
1261,1u6b.B.104,test,False
1262,1u6b.B.105,test,False
1263,1u6b.B.106,test,False
1264,1u6b.B.107,test,False
1265,1u6b.B.113,test,False
1266,1u6b.B.112,test,False
1267,1u6b.B.114,test,False
1268,1u6b.B.115,test,False
1269,1u6b.B.116,test,False
1270,1u6b.B.117,test,False
1271,1u6b.B.118,test,False
1272,1u6b.B.119,test,False
1273,1u6b.B.120,test,False
1274,1u6b.B.121,test,False
1275,1u6b.B.122,test,False
1276,1u6b.B.123,test,False
1277,1u6b.B.124,test,False
1278,1u6b.B.125,test,False
1279,1u6b.B.126,test,False
1280,1u6b.B.127,test,False
1281,1u6b.B.128,test,False
1282,1u6b.B.129,test,False
1283,1u6b.B.130,test,False
1284,1u6b.B.131,test,False
1285,1u6b.B.132,test,False
1286,1u6b.B.133,test,False
1287,1u6b.B.134,test,False
1288,1u6b.B.135,test,False
1289,1u6b.B.136,test,False
1290,1u6b.B.137,test,False
1291,1u6b.B.138,test,False
1292,1u6b.B.139,test,False
1293,1u6b.B.140,test,False
1294,1u6b.B.141,test,False
1295,1u6b.B.142,test,False
1296,1u6b.B.143,test,False
1297,1u6b.B.144,test,False
1298,1u6b.B.145,test,False
1299,1u6b.B.146,test,False
1300,1u6b.B.147,test,False
1301,1u6b.B.148,test,False
1302,1u6b.B.149,test,False
1303,1u6b.B.150,test,False
1304,1u6b.B.151,test,False
1305,1u6b.B.152,test,False
1306,1u6b.B.153,test,False
1307,1u6b.B.154,test,False
1308,1u6b.B.155,test,False
1309,1u6b.B.156,test,False
1310,1u6b.B.157,test,False
1311,1u6b.B.158,test,False
1312,1u6b.B.159,test,False
1313,1u6b.B.160,test,False
1314,1u6b.B.161,test,False
1315,1u6b.B.162,test,False
1316,1u6b.B.163,test,False
1317,1u6b.B.164,test,False
1318,1u6b.B.165,test,False
1319,1u6b.B.166,test,False
1320,1u6b.B.167,test,False
1321,1u6b.B.168,test,False
1322,1u6b.B.169,test,False
1323,1u6b.B.170,test,False
1324,1u6b.B.171,test,False
1325,1u6b.B.172,test,False
1326,1u6b.B.173,test,False
1327,1u6b.B.174,test,False
1328,1u6b.B.175,test,False
1329,1u6b.B.176,test,False
1330,1u6b.B.177,test,False
1331,1u6b.B.178,test,False
1332,1u6b.B.179,test,False
1333,1u6b.B.180,test,False
1334,1u6b.B.181,test,False
1335,1u6b.B.182,test,False
1336,1u6b.B.183,test,False
1337,1u6b.B.184,test,False
1338,1u6b.B.185,test,False
1339,1u6b.B.186,test,False
1340,1u6b.B.187,test,False
1341,1u6b.B.188,test,False
1342,1u6b.B.189,test,False
1343,1u6b.B.190,test,True
1344,1u6b.C.2,test,False
1345,1u6b.C.1,test,False
1346,1u6b.C.3,test,False
1347,1u6b.C.4,test,False
1348,1u6b.C.5,test,False
1349,1u6b.C.6,test,False
1350,1u6b.C.192,test,False
1351,1u6b.C.191,test,False
1352,1u6b.C.193,test,False
1353,1u6b.C.194,test,False
1354,1u6b.C.195,test,False
1355,1u6b.C.196,test,False
1356,1u6b.C.197,test,False
1357,1u6b.C.198,test,False
1358,1u6b.C.199,test,False
1359,1u6b.C.200,test,False
1360,1u6b.C.201,test,False
1361,1u6b.C.202,test,False
1362,1u6b.C.203,test,False
1363,1u6b.C.204,test,False
1364,1u6b.C.205,test,False
1365,1u6b.C.206,test,False
1366,1u6b.D.2,test,False
1367,1u6b.D.1,test,True
1368,1u6b.D.3,test,False
1369,1y27.X.15,train,False
1370,1y27.X.14,train,True
1371,1y27.X.16,train,False
1372,1y27.X.17,train,False
1373,1y27.X.18,train,False
1374,1y27.X.19,train,False
1375,1y27.X.20,train,False
1376,1y27.X.21,train,False
1377,1y27.X.22,train,False
1378,1y27.X.23,train,False
1379,1y27.X.24,train,False
1380,1y27.X.25,train,False
1381,1y27.X.26,train,False
1382,1y27.X.27,train,False
1383,1y27.X.28,train,False
1384,1y27.X.29,train,False
1385,1y27.X.30,train,False
1386,1y27.X.31,train,False
1387,1y27.X.32,train,False
1388,1y27.X.33,train,False
1389,1y27.X.34,train,False
1390,1y27.X.35,train,False
1391,1y27.X.36,train,False
1392,1y27.X.37,train,False
1393,1y27.X.38,train,False
1394,1y27.X.39,train,False
1395,1y27.X.40,train,False
1396,1y27.X.41,train,False
1397,1y27.X.42,train,False
1398,1y27.X.43,train,False
1399,1y27.X.44,train,False
1400,1y27.X.45,train,False
1401,1y27.X.46,train,False
1402,1y27.X.47,train,False
1403,1y27.X.48,train,False
1404,1y27.X.49,train,False
1405,1y27.X.50,train,False
1406,1y27.X.51,train,False
1407,1y27.X.52,train,False
1408,1y27.X.53,train,False
1409,1y27.X.54,train,False
1410,1y27.X.55,train,False
1411,1y27.X.56,train,False
1412,1y27.X.57,train,False
1413,1y27.X.58,train,False
1414,1y27.X.59,train,False
1415,1y27.X.60,train,False
1416,1y27.X.61,train,False
1417,1y27.X.62,train,False
1418,1y27.X.63,train,False
1419,1y27.X.64,train,False
1420,1y27.X.65,train,False
1421,1y27.X.66,train,False
1422,1y27.X.67,train,False
1423,1y27.X.68,train,False
1424,1y27.X.69,train,False
1425,1y27.X.70,train,False
1426,1y27.X.71,train,False
1427,1y27.X.72,train,False
1428,1y27.X.73,train,False
1429,1y27.X.74,train,False
1430,1y27.X.75,train,False
1431,1y27.X.76,train,False
1432,1y27.X.77,train,False
1433,1y27.X.78,train,False
1434,1y27.X.79,train,False
1435,1y27.X.80,train,False
1436,1y27.X.81,train,True
1437,1yls.A.102,test,False
1438,1yls.A.101,test,False
1439,1yls.A.103,test,False
1440,1yls.A.104,test,False
1441,1yls.A.105,test,False
1442,1yls.A.106,test,True
1443,1yls.A.107,test,False
1444,1yls.A.108,test,False
1445,1yls.A.109,test,False
1446,1yls.A.110,test,True
1447,1yls.A.111,test,False
1448,1yls.B.202,test,False
1449,1yls.B.201,test,False
1450,1yls.B.203,test,False
1451,1yls.B.204,test,True
1452,1yls.B.205,test,False
1453,1yls.B.206,test,False
1454,1yls.B.207,test,False
1455,1yls.B.208,test,False
1456,1yls.B.209,test,True
1457,1yls.B.210,test,False
1458,1yls.B.211,test,False
1459,1yls.B.212,test,False
1460,1yls.B.213,test,False
1461,1yls.B.214,test,False
1462,1yls.B.215,test,False
1463,1yls.B.216,test,False
1464,1yls.B.217,test,False
1465,1yls.B.218,test,False
1466,1yls.B.219,test,True
1467,1yls.B.220,test,False
1468,1yls.B.221,test,False
1469,1yls.B.222,test,True
1470,1yls.B.223,test,False
1471,1yls.B.224,test,False
1472,1yls.B.225,test,False
1473,1yls.B.226,test,False
1474,1yls.B.227,test,False
1475,1yls.B.228,test,False
1476,1yls.B.229,test,False
1477,1yls.B.230,test,False
1478,1yls.B.231,test,False
1479,1yls.B.232,test,False
1480,1yls.B.233,test,False
1481,1yls.B.234,test,False
1482,1yls.B.235,test,False
1483,1yls.B.236,test,False
1484,1yls.B.237,test,False
1485,1yls.B.238,test,False
1486,1yvp.C.2,train,False
1487,1yvp.D.5,train,False
1488,1yvp.C.5,train,False
1489,1yvp.C.4,train,False
1490,1yvp.D.8,train,False
1491,1yvp.D.6,train,True
1492,1yvp.C.8,train,False
1493,1yvp.D.9,train,False
1494,1yvp.D.4,train,False
1495,1yvp.D.2,train,True
1496,1yvp.D.3,train,False
1497,1yvp.C.9,train,False
1498,1yvp.C.6,train,False
1499,1yvp.D.10,train,False
1500,1yvp.C.3,train,True
1501,1yvp.C.10,train,False
1502,1yvp.D.1,train,True
1503,1yvp.C.7,train,False
1504,1yvp.D.7,train,False
1505,1yvp.C.1,train,False
1506,1yzd.B.2,train,False
1507,1yzd.B.1,train,False
1508,1yzd.B.3,train,False
1509,1yzd.B.4,train,False
1510,1yzd.B.5,train,False
1511,1yzd.B.6,train,True
1512,1yzd.B.7,train,False
1513,1yzd.B.8,train,False
1514,1yzd.B.9,train,False
1515,1yzd.B.10,train,False
1516,1yzd.B.11,train,False
1517,1yzd.B.12,train,False
1518,1yzd.B.13,train,False
1519,1yzd.B.14,train,False
1520,1yzd.B.15,train,False
1521,1yzd.B.16,train,False
1522,1yzd.A.2,train,False
1523,1yzd.A.1,train,False
1524,1yzd.A.3,train,False
1525,1yzd.A.4,train,False
1526,1yzd.A.5,train,False
1527,1yzd.A.6,train,True
1528,1yzd.A.7,train,False
1529,1yzd.A.8,train,False
1530,1yzd.A.9,train,False
1531,1yzd.A.10,train,False
1532,1yzd.A.11,train,False
1533,1yzd.A.12,train,False
1534,1yzd.A.13,train,False
1535,1yzd.A.14,train,False
1536,1yzd.A.15,train,False
1537,1yzd.A.16,train,False
1538,1zci.A.2,train,True
1539,1zci.A.1,train,False
1540,1zci.A.3,train,False
1541,1zci.A.4,train,False
1542,1zci.A.5,train,False
1543,1zci.A.6,train,False
1544,1zci.A.7,train,False
1545,1zci.A.8,train,False
1546,1zci.A.9,train,False
1547,1zci.A.10,train,False
1548,1zci.A.11,train,False
1549,1zci.A.12,train,False
1550,1zci.A.13,train,False
1551,1zci.A.14,train,False
1552,1zci.A.15,train,False
1553,1zci.A.16,train,False
1554,1zci.A.17,train,False
1555,1zci.A.18,train,False
1556,1zci.A.19,train,False
1557,1zci.A.20,train,False
1558,1zci.A.21,train,False
1559,1zci.A.22,train,False
1560,1zci.A.23,train,False
1561,1zci.B.2,train,True
1562,1zci.B.1,train,False
1563,1zci.B.3,train,False
1564,1zci.B.4,train,False
1565,1zci.B.5,train,False
1566,1zci.B.6,train,False
1567,1zci.B.7,train,False
1568,1zci.B.8,train,False
1569,1zci.B.9,train,False
1570,1zci.B.10,train,False
1571,1zci.B.11,train,False
1572,1zci.B.12,train,False
1573,1zci.B.13,train,False
1574,1zci.B.14,train,False
1575,1zci.B.15,train,False
1576,1zci.B.16,train,False
1577,1zci.B.17,train,False
1578,1zci.B.18,train,False
1579,1zci.B.19,train,False
1580,1zci.B.20,train,False
1581,1zci.B.21,train,False
1582,1zci.B.22,train,False
1583,1zci.B.23,train,False
1584,1zl3.B.402,train,False
1585,1zl3.B.401,train,False
1586,1zl3.B.403,train,False
1587,1zl3.B.404,train,False
1588,1zl3.B.405,train,False
1589,1zl3.B.406,train,False
1590,1zl3.B.407,train,False
1591,1zl3.B.408,train,False
1592,1zl3.B.409,train,False
1593,1zl3.B.410,train,True
1594,1zl3.B.411,train,False
1595,1zl3.B.412,train,False
1596,1zl3.B.413,train,False
1597,1zl3.B.414,train,False
1598,1zl3.B.415,train,False
1599,1zl3.B.416,train,False
1600,1zl3.B.417,train,False
1601,1zl3.B.418,train,False
1602,1zl3.B.419,train,False
1603,1zl3.B.420,train,False
1604,1zl3.B.421,train,False
1605,1zl3.B.422,train,False
1606,2a0p.A.2,train,False
1607,2a0p.A.1,train,False
1608,2a0p.A.3,train,True
1609,2a0p.A.4,train,False
1610,2a0p.A.5,train,False
1611,2a0p.A.6,train,False
1612,2a0p.A.7,train,False
1613,2a0p.A.8,train,False
1614,2a0p.B.10,train,False
1615,2a0p.B.9,train,False
1616,2a0p.B.11,train,True
1617,2a0p.B.12,train,False
1618,2a0p.B.13,train,False
1619,2a0p.B.14,train,False
1620,2a0p.B.15,train,False
1621,2a0p.B.16,train,False
1622,2ao5.A.2,train,False
1623,2ao5.A.1,train,False
1624,2ao5.A.3,train,False
1625,2ao5.A.4,train,False
1626,2ao5.A.5,train,True
1627,2ao5.A.6,train,False
1628,2ao5.A.7,train,False
1629,2ao5.A.8,train,False
1630,2ao5.A.9,train,False
1631,2ao5.A.10,train,False
1632,2ao5.B.2,train,False
1633,2ao5.B.1,train,False
1634,2ao5.B.3,train,False
1635,2ao5.B.4,train,False
1636,2ao5.B.5,train,True
1637,2ao5.B.6,train,False
1638,2ao5.B.7,train,False
1639,2ao5.B.8,train,False
1640,2ao5.B.9,train,False
1641,2ao5.B.10,train,False
1642,2awe.A.2,train,True
1643,2awe.A.1,train,False
1644,2awe.A.3,train,False
1645,2awe.A.4,train,False
1646,2awe.A.5,train,False
1647,2awe.A.6,train,False
1648,2awe.B.2,train,True
1649,2awe.B.1,train,False
1650,2awe.B.3,train,False
1651,2awe.B.4,train,False
1652,2awe.B.5,train,False
1653,2awe.B.6,train,False
1654,2awe.C.2,train,True
1655,2awe.C.1,train,False
1656,2awe.C.3,train,False
1657,2awe.C.4,train,False
1658,2awe.C.5,train,False
1659,2awe.C.6,train,False
1660,2awe.D.2,train,True
1661,2awe.D.1,train,False
1662,2awe.D.3,train,False
1663,2awe.D.4,train,False
1664,2awe.D.5,train,False
1665,2awe.D.6,train,False
1666,2awe.E.2,train,True
1667,2awe.E.1,train,False
1668,2awe.E.3,train,False
1669,2awe.E.4,train,False
1670,2awe.E.5,train,False
1671,2awe.E.6,train,False
1672,2awe.F.2,train,True
1673,2awe.F.1,train,False
1674,2awe.F.3,train,False
1675,2awe.F.4,train,False
1676,2awe.F.5,train,False
1677,2awe.F.6,train,False
1678,2awe.G.2,train,True
1679,2awe.G.1,train,False
1680,2awe.G.3,train,False
1681,2awe.G.4,train,False
1682,2awe.G.5,train,False
1683,2awe.G.6,train,False
1684,2awe.H.2,train,True
1685,2awe.H.1,train,False
1686,2awe.H.3,train,False
1687,2awe.H.4,train,False
1688,2awe.H.5,train,False
1689,2awe.H.6,train,False
1690,2az0.C.2,test,False
1691,2az0.C.1,test,False
1692,2az0.C.3,test,False
1693,2az0.C.4,test,True
1694,2az0.C.5,test,False
1695,2az0.C.6,test,False
1696,2az0.C.7,test,False
1697,2az0.C.8,test,False
1698,2az0.C.9,test,False
1699,2az0.C.10,test,False
1700,2az0.C.11,test,False
1701,2az0.C.12,test,True
1702,2az0.C.13,test,False
1703,2az0.C.14,test,False
1704,2az0.C.15,test,False
1705,2az0.C.16,test,True
1706,2az0.C.17,test,False
1707,2az0.C.18,test,False
1708,2az0.D.2,test,False
1709,2az0.D.1,test,False
1710,2az0.D.3,test,False
1711,2az0.D.4,test,True
1712,2az0.D.5,test,False
1713,2az0.D.6,test,False
1714,2az0.D.7,test,False
1715,2az0.D.8,test,False
1716,2az0.D.9,test,False
1717,2az0.D.10,test,False
1718,2az0.D.11,test,False
1719,2az0.D.12,test,True
1720,2az0.D.13,test,False
1721,2az0.D.14,test,False
1722,2az0.D.15,test,False
1723,2az0.D.16,test,True
1724,2az0.D.17,test,False
1725,2az0.D.18,test,False
1726,2b3j.H.31,test,False
1727,2b3j.H.34,test,True
1728,2b3j.H.33,test,False
1729,2b3j.H.27,test,False
